date,state_abb,short_name,state,pop,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose2_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,skipped,skip_n,mmwr_week,ratio_admin_dist,administered_dose1,administered_dose2,administered_dose_other,administered_dose1_per_100k,administered_dose2_per_100k,administered_dose_other_per_100k,runid,recip_administered,census2019_18plus_pop,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,merge,distributed_janssen,distributed_moderna,distributed_pfizer,n,new_dist,new_admin,new_dist_all,new_admin_all,new_dose1,new_dose2,new_fully_vax,new_admin_jj,new_partial_vax,max_date_ind,unknown_dose,category,pop18,series_complete_march8,series_complete_march9,doses_rank,complete_18_rank,complete_65_rank,dose1_18_rank,dose1_65_rank
2021-04-12,SD,SDA,South Dakota,884659,NA,740285,597911,83680,67587,280727,300087,17084,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,364795,NA,NA,NA,NA,NA,NA,NA,-Inf,364795,41.2,361652,54.2,131624,86.7,252006,28.5,251317,37.6,117291,77.2,NA,52600,347800,339885,98,0,3480,0,3480,2004,NA,2062,553,2004,No,0,state,667558,NA,NA,2,2,2,4,7
2021-04-13,SD,SDA,South Dakota,884659,NA,754055,599012,85237,67711,280871,300896,17232,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,365410,NA,NA,NA,NA,NA,NA,NA,-Inf,365410,41.3,362221,54.3,131660,86.7,252713,28.6,252012,37.8,117323,77.3,NA,53300,348000,352755,99,13770,1101,13770,1101,615,NA,707,148,615,No,0,state,667558,NA,NA,4,3,2,6.5,7
2021-04-14,SD,SDA,South Dakota,884659,Report,764525,603930,86420,68267,282458,303684,17775,13,26.9,599903,89865,114526,244567,161036,503404,238138,237425,35.6,0,117338,120794,17816,6,117318,120101,17810,6,60529,54653,2518,3,NA,NA,NA,NA,No,0,NA,NA,367699,238138,NA,NA,NA,NA,NA,NA,-Inf,367699,41.6,364387,54.6,131872,86.8,255954,28.9,255235,38.2,117703,77.5,NA,53300,357300,353925,100,10470,4918,10470,4918,2289,NA,3241,543,2289,Yes,0,state,667558,NA,NA,5,3,2,7,7
2021-01-05,TN,TNA,Tennessee,6829174,NA,328500,154184,4810,2258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,1,0,0,328500,154184,0,0,0,0,0,No,154184,state,5319123,NA,NA,7,43,43,43,43
2021-01-06,TN,TNA,Tennessee,6829174,NA,328500,166389,4810,2436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,2,0,12205,0,12205,NA,NA,NA,NA,NA,No,166389,state,5319123,NA,NA,7,43,43,43,43
2021-01-07,TN,TNA,Tennessee,6829174,NA,454800,179811,6660,2633,75464,104304,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,3,126300,13422,126300,13422,NA,NA,NA,NA,NA,No,179811,state,5319123,NA,NA,10,43,43,43,43
2021-01-08,TN,TNA,Tennessee,6829174,NA,458100,196642,6708,2879,85035,111550,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,4,3300,16831,3300,16831,NA,NA,NA,NA,NA,No,196642,state,5319123,NA,NA,12,43,43,43,43
2021-01-09,TN,TNA,Tennessee,6829174,NA,458100,196642,7007,3571,99524,144243,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,No,196642,state,5319123,NA,NA,12,43,43,43,43
2021-01-10,TN,TNA,Tennessee,6829174,NA,458100,196642,7007,3571,99524,144243,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,6,0,0,0,0,NA,NA,NA,NA,NA,No,196642,state,5319123,NA,NA,12,43,43,43,43
2021-01-11,TN,TNA,Tennessee,6829174,NA,478500,243855,7007,3571,99524,144243,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,7,20400,47213,20400,47213,NA,NA,NA,NA,NA,No,243855,state,5319123,NA,NA,14,43,43,43,43
2021-01-12,TN,TNA,Tennessee,6829174,NA,485800,251257,7114,3679,102279,148888,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,143735,17914,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,8,7300,7402,7300,7402,NA,NA,NA,NA,NA,No,0,state,5319123,NA,NA,14,43,43,43,43
2021-01-13,TN,TNA,Tennessee,6829174,NA,598000,264713,8757,3876,104742,159863,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,150893,24026,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,9,112200,13456,112200,13456,7158,6112,NA,NA,NA,No,0,state,5319123,NA,NA,15,43,43,43,43
2021-01-14,TN,TNA,Tennessee,6829174,NA,656550,264713,9614,3876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,238943,24026,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,10,58550,0,58550,0,88050,0,NA,NA,NA,No,0,state,5319123,NA,NA,17,43,43,43,43
2021-01-15,TN,TNA,Tennessee,6829174,NA,657550,303338,9629,4442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,264912,37800,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,11,1000,38625,1000,38625,25969,13774,NA,NA,NA,No,0,state,5319123,NA,NA,13,43,43,43,43
2021-01-16,TN,TNA,Tennessee,6829174,NA,657550,303338,9629,4442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,264912,37800,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,12,0,0,0,0,0,0,NA,NA,NA,No,0,state,5319123,NA,NA,13,43,43,43,43
2021-01-17,TN,TNA,Tennessee,6829174,NA,657550,303338,9629,4442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,264912,37800,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,13,0,0,0,0,0,0,NA,NA,NA,No,0,state,5319123,NA,NA,13,43,43,43,43
2021-01-18,TN,TNA,Tennessee,6829174,NA,657550,303338,9629,4442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,264912,37800,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,14,0,0,0,0,0,0,NA,NA,NA,No,0,state,5319123,NA,NA,13,43,43,43,43
2021-01-19,TN,TNA,Tennessee,6829174,NA,657550,351813,9629,5152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,302260,48867,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,15,0,48475,0,48475,37348,11067,NA,NA,NA,No,0,state,5319123,NA,NA,17,43,43,43,43
2021-01-20,TN,TNA,Tennessee,6829174,NA,672825,358534,9852,5250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,305780,52051,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,16,15275,6721,15275,6721,3520,3184,NA,NA,NA,No,0,state,5319123,NA,NA,22,43,43,43,43
2021-01-21,TN,TNA,Tennessee,6829174,NA,723825,375669,10599,5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,313154,61743,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,17,51000,17135,51000,17135,7374,9692,NA,NA,NA,No,0,state,5319123,NA,NA,23,43,43,43,43
2021-01-22,TN,TNA,Tennessee,6829174,NA,798450,401595,11692,5881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,324543,76162,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,18,74625,25926,74625,25926,11389,14419,NA,NA,NA,No,0,state,5319123,NA,NA,26,43,43,43,43
2021-01-23,TN,TNA,Tennessee,6829174,NA,838825,424152,12283,6211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,335823,87376,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,19,40375,22557,40375,22557,11280,11214,NA,NA,NA,No,0,state,5319123,NA,NA,25,43,43,43,43
2021-01-24,TN,TNA,Tennessee,6829174,NA,838825,452042,12283,6619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,354407,96619,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,20,0,27890,0,27890,18584,9243,NA,NA,NA,No,0,state,5319123,NA,NA,24,43,43,43,43
2021-01-25,TN,TNA,Tennessee,6829174,NA,838825,462646,12283,6775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,361767,99842,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,21,0,10604,0,10604,7360,3223,NA,NA,NA,No,0,state,5319123,NA,NA,24,43,43,43,43
2021-01-26,TN,TNA,Tennessee,6829174,NA,838925,467933,12284,6852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,365235,101657,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,22,100,5287,100,5287,3468,1815,NA,NA,NA,No,0,state,5319123,NA,NA,27,43,43,43,43
2021-01-27,TN,TNA,Tennessee,6829174,NA,886225,487632,12977,7140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,374108,112362,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,23,47300,19699,47300,19699,8873,10705,NA,NA,NA,No,0,state,5319123,NA,NA,27,43,43,43,43
2021-01-28,TN,TNA,Tennessee,6829174,NA,939650,510050,13759,7469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,385682,123116,NA,NA,NA,NA,NA,NA,-Inf,NA,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,24,53425,22418,53425,22418,11574,10754,NA,NA,NA,No,0,state,5319123,NA,NA,30,43,43,43,43
2021-01-29,TN,TNA,Tennessee,6829174,NA,953600,545921,13964,7994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,400950,143592,NA,NA,NA,NA,NA,NA,-Inf,NA,5.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,25,13950,35871,13950,35871,15268,20476,NA,NA,NA,No,0,state,5319123,NA,NA,30,43,43,43,43
2021-01-30,TN,TNA,Tennessee,6829174,NA,998875,574142,14627,8407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,416716,155936,NA,NA,NA,NA,NA,NA,-Inf,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,26,45275,28221,45275,28221,15766,12344,NA,NA,NA,No,0,state,5319123,NA,NA,33,43,43,43,43
2021-01-31,TN,TNA,Tennessee,6829174,NA,998875,609213,14627,8921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,438426,169166,NA,NA,NA,NA,NA,NA,-Inf,NA,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,27,0,35071,0,35071,21710,13230,NA,NA,NA,No,0,state,5319123,NA,NA,31,43,43,43,43
2021-02-01,TN,TNA,Tennessee,6829174,NA,998875,627911,14627,9195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,447977,178248,NA,NA,NA,NA,NA,NA,-Inf,NA,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,28,0,18698,0,18698,9551,9082,NA,NA,NA,No,0,state,5319123,NA,NA,29,43,43,43,43
2021-02-02,TN,TNA,Tennessee,6829174,NA,990975,631885,14511,9253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,450633,179546,NA,NA,NA,NA,NA,NA,-Inf,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,29,-7900,3974,-7900,3974,2656,1298,NA,NA,NA,No,0,state,5319123,NA,NA,30,43,43,43,43
2021-02-03,TN,TNA,Tennessee,6829174,NA,1043575,657819,15281,9632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,463300,192674,NA,NA,NA,NA,NA,NA,-Inf,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,30,52600,25934,52600,25934,12667,13128,NA,NA,NA,No,0,state,5319123,NA,NA,30,43,43,43,43
2021-02-04,TN,TNA,Tennessee,6829174,NA,1090300,684242,15965,10019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,477784,204419,NA,NA,NA,NA,NA,NA,-Inf,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,31,46725,26423,46725,26423,14484,11745,NA,NA,NA,No,0,state,5319123,NA,NA,32,43,43,43,43
2021-02-05,TN,TNA,Tennessee,6829174,NA,1108925,718487,16238,10521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,500458,215763,NA,NA,NA,NA,NA,NA,-Inf,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,32,18625,34245,18625,34245,22674,11344,NA,NA,NA,No,0,state,5319123,NA,NA,31,43,43,43,43
2021-02-06,TN,TNA,Tennessee,6829174,NA,1156975,752298,16942,11016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,521621,228198,NA,NA,NA,NA,NA,NA,-Inf,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,33,48050,33811,48050,33811,21163,12435,NA,NA,NA,No,0,state,5319123,NA,NA,32,43,43,43,43
2021-02-07,TN,TNA,Tennessee,6829174,NA,1156975,791023,16942,11583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,543793,244539,NA,NA,NA,NA,NA,NA,-Inf,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,34,0,38725,0,38725,22172,16341,NA,NA,NA,No,0,state,5319123,NA,NA,33,43,43,43,43
2021-02-08,TN,TNA,Tennessee,6829174,NA,1156975,805720,16942,11798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,554016,248911,NA,NA,NA,NA,NA,NA,-Inf,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,35,0,14697,0,14697,10223,4372,NA,NA,NA,No,0,state,5319123,NA,NA,32,43,43,43,43
2021-02-09,TN,TNA,Tennessee,6829174,NA,1157375,812079,16948,11891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,558590,250647,NA,NA,NA,NA,NA,NA,-Inf,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,36,400,6359,400,6359,4574,1736,NA,NA,NA,No,0,state,5319123,NA,NA,35,43,43,43,43
2021-02-10,TN,TNA,Tennessee,6829174,NA,1225075,839686,17939,12296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,577121,259283,NA,NA,NA,NA,NA,NA,-Inf,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,37,67700,27607,67700,27607,18531,8636,NA,NA,NA,No,0,state,5319123,NA,NA,36,43,43,43,43
2021-02-11,TN,TNA,Tennessee,6829174,NA,1295675,866352,18973,12686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,595081,267820,NA,NA,NA,NA,NA,NA,-Inf,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,38,70600,26666,70600,26666,17960,8537,NA,NA,NA,No,0,state,5319123,NA,NA,36,43,43,43,43
2021-02-12,TN,TNA,Tennessee,6829174,NA,1331775,901616,19501,13202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,618010,279980,NA,NA,NA,NA,NA,NA,-Inf,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,39,36100,35264,36100,35264,22929,12160,NA,NA,NA,No,0,state,5319123,NA,NA,38,43,43,43,43
2021-02-13,TN,TNA,Tennessee,6829174,NA,1357425,926787,19877,13571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,634688,288311,NA,NA,NA,NA,NA,NA,-Inf,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,40,25650,25171,25650,25171,16678,8331,NA,NA,NA,No,0,state,5319123,NA,NA,41,43,43,43,43
2021-02-14,TN,TNA,Tennessee,6829174,NA,1361700,967085,19939,14161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,659390,303722,NA,NA,NA,NA,NA,NA,-Inf,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,41,4275,40298,4275,40298,24702,15411,NA,NA,NA,No,0,state,5319123,NA,NA,40,43,43,43,43
2021-02-15,TN,TNA,Tennessee,6829174,NA,1361700,967085,19939,14161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,659390,303722,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master Only,NA,NA,NA,42,0,0,0,0,0,0,NA,NA,NA,No,0,state,5319123,NA,NA,40,43,43,43,43
2021-02-16,TN,TNA,Tennessee,6829174,NA,1385925,992988,20294,14540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,675421,313510,NA,NA,NA,NA,NA,NA,-Inf,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,43,24225,25903,24225,25903,16031,9788,NA,NA,NA,No,0,state,5319123,NA,NA,44,43,43,43,43
2021-02-17,TN,TNA,Tennessee,6829174,NA,1404675,999517,20569,14636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,680454,314957,NA,NA,NA,NA,NA,NA,-Inf,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,44,18750,6529,18750,6529,5033,1447,NA,NA,NA,No,0,state,5319123,NA,NA,45,43,43,43,43
